Heart - Atrial Appendage_GTExTPM,Kidney - Cortex_GTExTPM,Liver_GTExTPM,Lung_GTExTPM,Nerve - Tibial_GTExTPM,Ovary_GTExTPM,Skin - Not Sun Exposed (Suprapubic)_GTExTPM,Small Intestine - Terminal Ileum_GTExTPM,Spleen_GTExTPM,Testis_GTExTPM,Whole Blood_GTExTPM,humanScore_Exomiser,mouseScore_Exomiser,fishScore_Exomiser,ppiScore_Exomiser,Pituitary_GTExTPM,Adrenal Gland_GTExTPM,Brain - Amygdala_GTExTPM,Cells - EBV-transformed lymphocytes_GTExTPM,Cells - Cultured fibroblasts_GTExTPM,pLI_ExAC,HIPred,GDI_Score,RVIS_Score,SignalValue_H3k4me1_median,CNVs_ExAC,SignalValue_H3k4me3_median
16.2205,14.6121,9.72721,51.3977,52.8647,33.6258,41.0062,29.9297,37.9631,54.2686,35.3861,0.384907461,0.0,0.0,0.0,25.5252,19.3911,13.3733,16.5079,20.9734,0.013388723,0.589421332,74.79566,-0.07,7.91821,4.0,14.94335
14.4204,20.2969,259.05,65.1076,47.7386,28.1913,50.5403,34.2679,19.3443,42.8272,19.6851,0.0,0.0,0.0,0.0,26.3219,27.5468,24.297,155.983,63.1351,0.124543666,0.671314299,10.72887,-0.14,9.47521,1.0,39.2599
15.3804,14.4537,22.9703,14.6877,35.003,80.2142,18.1096,19.7615,90.8835,12.5475,1.44396,0.489498223,0.0,0.0,0.0,29.4736,28.0393,5.95337,16.1545,7.83435,0.186547844,0.743839204,141.47735,-2.14,9.59663,55.0,6.27908
5.93652,6.17177,2.45659,12.4847,15.9819,11.714,10.5611,9.68904,16.8202,20.2756,4.2137,0.0,0.0,0.0,0.0,16.166,21.047,3.06968,25.1112,12.3163,2e-06,0.699809015,44.57866,-0.82,5.48646,2.0,5.6976
10.1077,18.644,39.294,48.1069,24.7142,19.0434,22.1519,35.5033,79.1779,8.87728,84.7565,0.0,0.0,0.0,0.0,24.9607,6.48496,5.82066,200.609,6.87446,3.31e-07,0.566305161,243.98856,-0.27,7.888365,2.0,21.6164
1.24584,2.59178,5.49232,21.0474,6.40977,1.24645,2.04555,40.7566,107.336,3.04122,18.0971,0.0,0.0,0.0,0.0,1.56652,4.10381,1.24963,136.023,0.0226171,0.926540238,0.850708902,43.86054,-0.18,10.6383,2.0,15.3237
4.10335,2.49879,7.60429,10.586,9.98063,42.2879,9.06415,7.76326,2.83415,1.1317,0.148125,0.0,0.0,0.0,0.0,2.77912,10.671,1.07746,1.08939,50.3412,0.218507352,0.764716923,759.0118,-1.3,9.67634,2.0,11.5264
12.0884,3.30873,14.8659,24.117,32.607,42.9675,25.479,9.9539,10.8423,8.06532,8.0172,0.0,0.0,0.0,0.0,40.47,24.9679,11.2399,0.463576,54.9307,0.180034380596456,0.6484756346,971.5298,-0.5246000000000001,5.38042,4.92,9.17383
10.9429,8.88238,15.6259,27.3737,37.674,27.0585,21.1406,18.6427,19.3996,41.6771,14.3281,0.0,0.0,0.0,0.0,16.0392,15.667,8.62143,25.7949,33.1354,0.999990177,0.707033932,40.17092,-1.09,6.44875,17.0,30.3496
1.06221,6.50509,0.26995,22.3118,7.34416,1.65574,14.3914,5.753,5.7261,0.584,0.0491892,0.0,0.0,0.0,0.0,2.28056,13.4481,1.08306,0.107623,10.4675,9.23e-09,0.463452131,1299.77706,-0.24,6.84142,9.0,8.97645
150.772,131.998,107.097,396.212,358.442,761.448,360.532,230.129,164.292,200.918,172.569,0.0,0.0,0.0,0.0,430.38,169.823,166.771,100.976,101.337,0.560887374,0.599986732,36.56701,-0.7267000000000005,10.1672,8.2,15.634
3.75398,3.68999,2.33803,13.7741,13.2773,19.0138,27.3355,9.69212,8.89966,105.665,7.07641,0.0,0.0,0.0,0.0,9.40996,7.92222,3.15592,8.69977,24.8881,5.09e-05,0.64767915,245.24685,-1.72,7.21197,3.0,17.1393
0.458195,2.6779,0.277364,2.92631,1.92894,2.23054,1.01939,1.20418,0.523953,2.27275,0.0127031,0.368041927,0.0,0.0,0.0,3.649,2.2658,1.80694,0.295547,2.01439,0.99864579,0.27013588,8982.64039,1.66,8.80765,1.0,7.73941
4.29986,12.6107,5.81247,15.5872,42.1689,13.0318,23.8059,16.8662,14.159,13.7868,2.53262,0.0,0.0,0.0,0.0,16.2424,16.0164,9.7257,10.3789,4.25678,0.000199447,0.614335716,356.63148,-1.45,9.16477,1.0,13.0911
0.0139614,0.118374,0.0170329,0.117995,0.0255779,0.0245861,0.081272,0.262183,0.616627,0.102528,0.385942,0.559016994,0.0,0.0,0.0,1.76262,0.0323201,0.668479,2.51369,0.0,0.003971074,0.366955459,123.53056,-0.1782,10.8885,11.4,9.89159
0.972866,8.42335,0.383842,21.082,5.35372,36.3888,19.0491,15.7194,2.17828,5.75577,0.245751,0.407347768,0.0,0.0,0.0,3.49035,0.47355,6.48983,0.151229,0.144297,0.999879541,0.850708902,213.06132,-0.68,12.1816,8.0,14.442
0.0426669,0.106548,7.95717,0.37957,0.371607,0.0781637,0.481639,0.477002,0.0508341,3.83074,0.0124223,0.0,0.0,0.0,0.0,0.153561,0.0675156,0.141935,0.131051,0.0724519,0.094473079,0.621340334,1250.15924,0.34,14.1114,10.0,14.3524
3.42857,3.09929,3.91391,5.37797,9.95805,7.15813,2.22124,6.19717,7.02674,2.90132,1.01806,0.0,0.0,0.0,0.0,7.38758,1.65014,2.69598,7.53182,11.0658,0.982233162,0.738514006,50.62728,-0.49,10.046,1.0,12.2465
18.8776,16.5023,59.8368,30.6188,108.23,84.6474,9.29446,12.0005,5.11222,11.3213,0.120501,0.0,0.0,0.0,0.0,16.3082,7.93743,18.2824,0.167684,10.6326,0.435175999,0.55860883,27.49319,-0.67,7.825,0.0,8.14682
2.32547,3.12286,2.92764,5.72347,5.58957,4.9362,3.58833,3.75116,4.34121,4.40017,3.73329,0.0,0.0,0.0,0.0,5.64616,3.93497,2.37595,6.64729,8.30118,0.001208351,0.575333595,27.79892,-0.69,8.311215,8.0,34.8304
10.3608,16.1488,11.746,35.9523,43.1305,48.2932,39.8376,31.3564,41.4571,77.0831,21.3657,0.07776005393,0.0,0.0,0.0,40.9615,21.7546,6.34309,30.4515,20.1981,0.999999997,0.571837127,1636.68668,-2.8460999999999985,8.32873,26.0,10.2145
9.17972,5.74772,7.71633,18.9011,21.7977,16.1777,14.3469,13.8714,15.2707,18.3378,9.65234,0.0,0.0,0.0,0.0,14.9968,14.4618,6.53299,18.2885,22.3468,0.99300095,0.768304646,14.20019,-0.23,7.64917,2.0,21.8227
10.9119,8.32929,6.65976,25.677,18.4006,7.45352,17.0976,22.8881,32.0135,229.635,9.12798,0.0,0.0,0.0,0.0,21.2063,15.5827,11.7785,175.314,98.792,0.728640007,0.734163761,250.45366,0.51,6.38444,71.0,32.5379
0.0,0.0,0.0,0.0,0.1189,0.0,0.249835,0.0,0.142087,0.0664925,0.0,0.0,0.0,0.0,0.0,0.0122461,0.0,0.0,0.0,0.0,0.017032338,0.198833391,1949.21087,0.6,7.303064550000003,1.0,21.762618999999994
177.932,74.7779,28.9115,176.601,211.337,317.546,95.9205,66.6942,85.0254,58.5882,0.912192,0.415747574,0.0,0.0,0.0,42.358,173.48,12.9143,0.384203,217.891,7.45e-11,0.476971358,1285.70422,-1.46,7.2089,9.0,26.5144
17.8148,16.7766,117.327,56.5232,68.3448,40.1901,29.3466,20.6895,28.4765,19.2036,4.22465,0.588475522,0.0,0.0,0.0,24.1126,18.8267,7.06105,6.75635,20.4806,0.496435716,0.613447428,70.43658,-0.29,12.9348,6.0,27.1792
1.62479,1.55367,1.66457,3.66058,2.36988,3.84724,2.97844,3.95032,2.45229,3.87721,0.86716,0.0,0.0,0.0,0.0,3.82227,2.66434,1.13078,3.72244,5.97963,0.00017561,0.253578097,110.85613,-0.11,11.7559,5.0,27.6496
0.487396,7.56869,4.84532,43.9464,0.535825,0.446051,10.395,11.3121,25.9662,0.890678,205.646,0.0,0.0,0.0,0.0,7.70719,0.6709,0.261259,0.138073,1.32478,0.000596069,0.111908376,46.71083,0.84,11.1162,2.0,19.038
596.174,622.262,11.9977,280.958,296.679,506.607,78.2571,177.165,194.832,143.991,74.2765,0.0,0.0,0.0,0.0,186.419,409.089,367.162,1127.89,738.488,2.03e-05,0.561718941,57.25382,-0.25,6.91344,6.0,32.041
12.7385,8.65821,22.6645,78.6272,20.0903,61.4808,35.4192,20.5676,13.7219,7.04122,3.75832,0.686399174,0.0,0.0,0.0,9.28987,91.7779,3.56167,31.6294,59.4171,2.59e-16,0.485596061,654.09994,-1.85,9.70862,19.0,8.18055
5.36597,9.13928,12.2347,22.3555,16.8194,14.7762,19.1933,18.1563,69.6925,8.64978,13.1378,0.686399174,0.0,0.0,0.0,25.4721,18.3497,4.71353,10.3785,12.7373,2.9e-05,0.7284199,186.26228,0.37,6.27178,2.0,19.477046099999995
2.3379,1.38407,11.4446,13.1497,24.9201,16.0897,4.83046,2.70417,0.980285,1.44901,0.216932,0.565206906,0.0,0.0,0.0,3.88723,1.47846,1.21192,0.594092,6.95875,0.999805342,0.61659354,2800.90586,-0.22,7.32503,19.0,7.72346
1.5923,0.282473,0.0559393,4.3257,7.02731,0.34365,7.88414,0.501533,0.143496,2.04882,0.0333089,0.0,0.0,0.0,0.0,3.97134,1.20916,33.593,0.0421029,0.041428,1.95e-05,0.334472895,379.05519,-1.07,9.14268,1.0,14.47937
2.55338,5.98122,0.823926,16.7053,3.37399,1.5307,8.43269,10.281,1.26131,0.927092,0.829033,0.0,0.0,0.0,0.0,6.46949,2.70329,0.132703,2.61402,2.47116,0.774442436,0.611093283,140.99142,0.28,8.42738,0.0,8.71978
16.0025,22.213,5.49994,73.6963,94.3109,52.0272,41.1621,56.4344,29.9918,20.0529,0.869348,0.0,0.0,0.0,0.0,25.2318,40.0348,7.43075,31.1661,163.13,1.28e-07,0.489121497,36.54684,-1.0,8.69801,2.0,7.2614
10.0473,12.1798,14.0714,50.6124,35.9798,22.7802,13.9867,47.1247,154.755,7.02011,15.211,0.597538207,0.0,0.0,0.0,14.5394,30.9103,15.5286,35.4134,73.6498,0.011277804,0.447120279,2834.36604,0.15,7.63225,1.0,26.0883
0.274615,2.1708,26.8008,0.245696,5.52479,0.349409,0.296129,0.364913,0.453868,0.0973272,0.240142,0.588475522,0.0,0.0,0.0,1.31045,0.0369121,0.205194,0.0669681,0.883161,0.000171127,0.350237399,112.71223,-0.71,11.4177,18.0,8.2894
3.74093,2.00906,0.348215,2.67743,11.2773,4.11046,3.93154,8.61826,9.67286,74.5103,1.65152,0.895309323,0.0,0.0,0.0,5.27459,17.5628,5.39162,5.45932,2.3622,5.73e-09,0.285948187,859.94228,0.55,8.21523,4.0,5.61835
0.12227,2.32158,13.5932,2.64239,0.130159,0.105041,0.906004,2.62655,0.0763515,4.35606,0.00769648,0.0,0.0,0.0,0.0,0.311888,0.067884,0.175141,0.459587,0.0695286,8.36e-05,0.614967763,1119.01613,0.49,10.4299,38.0,49.2151
3.90533,5.66781,4.64018,9.42943,15.7416,15.4993,10.8202,8.78091,10.2843,10.0121,2.43351,0.608580619,0.0,0.0,0.0,11.5338,9.49482,6.48555,2.8545,5.76109,1.15e-14,0.22862041,1529.60384,1.23,5.88682,3.0,11.3198
8.38719,4.49403,2.78677,12.3897,13.7807,14.3681,15.5271,12.8953,13.5873,6.02459,4.47626,0.0,0.0,0.0,0.0,11.3847,5.3405,3.85718,38.2204,12.0839,0.998308426,0.695751667,2452.71206,0.18,7.99863,3.0,29.4901
9.76583,0.0243869,0.0189994,2.11955,0.0346456,1.78667,6.65835,0.165208,0.216203,17.2618,0.0457444,0.0,0.0,0.0,0.0,0.0724927,0.943148,1.2458,0.0954724,1.00253,0.786363329,0.610724151,217.583,-0.18,7.32474,1.0,8.50345
9.2918,9.54565,4.39752,115.913,24.0642,23.6701,9.62406,22.9845,121.236,10.5932,51.4085,0.0,0.0,0.0,0.0,31.0896,17.4628,11.725,119.716,28.1292,0.813682374,0.684573174,1127.55279,-0.84,7.78241,6.0,15.1289
7.26451,11.651,19.952,33.5872,18.418,18.0362,22.2617,28.8867,13.536,10.9943,15.2508,0.0,0.0,0.0,0.0,12.2818,33.8857,2.4077,16.5199,17.1288,0.980678849,0.657683909,2937.33413,0.11,6.28146,1.0,17.5196
6.50187,15.2147,47.5026,31.42,22.1477,23.9402,5.58158,27.9915,25.3115,37.8439,19.7974,0.0,0.0,0.0,0.0,22.1049,10.9231,16.7563,27.21,29.4328,0.673512975,0.414402038,235.5578,-0.79,7.97129,15.0,12.5102
35.271,4.49426,0.257352,102.966,314.062,11.2017,5.37717,7.03445,1.66822,1.46703,0.557458,0.696601302,0.0,0.0,0.0,4.66615,5.83523,6.66765,0.157415,0.18933,3.34e-06,0.453264117,828.43667,0.53,7.857002049999995,10.0,13.6435253
4.34587,7.09453,3.9184,10.2378,8.60964,10.2306,18.0828,12.3921,7.06267,10.6667,1.27327,0.0,0.0,0.0,0.0,18.1344,11.3413,1.84651,36.172,12.3667,0.044229437,0.477897435,4753.32179,-2.51,9.51358,41.0,13.1642
58.4453,9.60987,56.7679,136.926,189.245,227.668,49.882,50.3578,41.3475,22.1512,8.46286,0.0,0.0,0.0,0.0,44.0574,30.3155,31.0244,0.820807,358.249,1.0,0.824708164,526.27186,-7.28,5.01037,3.0,13.0607
23.2414,17.084,40.6148,35.5339,26.2957,45.3126,22.3172,35.8334,8.74235,8.19587,0.301427,0.5,0.0,0.0,0.0,17.2441,31.5305,3.06169,13.5408,18.5427,0.99835557,0.654942453,2445.60749,-3.72,9.88177,1.0,5.23697
1.34165,0.580486,10.8329,3.71766,5.81369,7.40441,2.71765,1.78837,2.09709,4.4634,0.39769,0.0,0.0,0.0,0.0,1.47497,1.66539,0.699374,2.29926,2.28413,0.006456948,0.231108725,57.21127,0.13,9.22423,5.0,21.0425
0.538264,2.69201,1.14826,4.80909,2.38671,4.36192,4.78273,3.48964,4.46937,62.5157,0.733809,0.0,0.0,0.0,0.0,28.0388,1.25476,4.15736,2.12585,1.18256,0.000110646,0.145488262,1040.63565,2.38,4.62219,6.0,9.82172
1.53662,0.924942,0.359333,5.32833,5.02875,7.36583,6.19411,8.41468,10.5188,6.23094,2.34338,0.0,0.0,0.0,0.0,2.94071,1.47841,1.06504,18.9873,7.29914,1.59e-05,0.693386316,4789.19708,-1.61,8.72186,27.22,10.9939
3.41619,5.25547,1.34367,29.6712,17.3487,10.6375,3.49876,6.08558,10.3497,1.37853,21.6433,0.0,0.0,0.0,0.0,3.20144,3.86387,3.22711,7.22561,3.8992,7.56e-14,0.652402878,3435.33983,-1.13,4.53466,30.0,12.2303
24.093298000000004,26.423676999999984,24.099369700000008,57.10433199999999,61.126447,46.88133399999999,41.696288000000024,45.957737000000016,51.74811999999998,50.81061800000001,22.64697810000001,0.0,0.0,0.0,0.0,58.048624,39.172246000000015,23.447457,36.99552570000002,44.449532,0.14933192621796965,0.5675506062,781.0536674999998,-0.03159999999999999,8.449245749999998,3.04,24.677498250000003
1.1174,1.25073,0.672948,2.79197,3.08416,10.2968,1027.17,2.62195,3.67585,2.5581,0.956949,0.0,0.0,0.0,0.0,3.64524,1.92825,0.618486,0.721097,0.721312,9.93e-09,0.146139458,232.00794,0.02,7.41554,1.0,6.60272
2.62862,5.32729,2.86706,15.2284,14.0063,11.5598,37.2243,12.2273,26.0795,12.74,11.5343,0.556235186,0.0,0.0,0.0,5.70679,5.35887,2.53659,9.13069,3.9736,0.998072118,0.703963399,5093.25281,-1.24,6.83657,0.0,16.3835
1.24404,3.34592,0.20146,2.3903,2.83591,5.74666,0.323082,1.59665,1.83984,7.69029,0.0261022,0.0,0.0,0.0,0.0,13.7575,4.26535,12.8882,0.0194571,0.20595,0.834149756,0.824708164,24.35774,-0.45,7.74863,5.0,11.6389
4.17623,9.68491,2.84498,6.81295,333.285,16.6926,5.1051,3.76059,3.2499,56.8402,0.359601,0.0,0.0,0.0,0.0,197.49,23.4716,132.551,0.611949,4.19692,0.999000973,0.800053895,99.70372,-0.62,8.25291,1.0,12.6269
11.2058,10.1174,7.14522,27.6184,23.4545,20.1223,52.0761,28.1024,32.7422,20.766,35.2537,0.0,0.0,0.0,0.0,31.2516,15.0106,8.9471,20.6092,11.4902,0.999900855,0.661956608,15.77604,-0.71,7.13012,6.0,22.6169
11.0272,8.6292,8.20333,19.9144,19.3629,32.4161,30.8181,9.49563,13.1995,62.8178,11.4395,0.0,0.0,0.0,0.0,21.8334,12.8975,18.1045,13.608,20.0067,0.999932136,0.806311309,41.9327,-0.98,8.87943,10.0,5.6255
0.297711,0.177352,0.0735658,0.194304,0.293309,0.0483284,1.87623,0.093401,0.0844385,2.63267,0.016365,0.0,0.0,0.0,0.0,0.269377,0.0447665,0.0887153,0.0453466,0.104822,9.7e-05,0.398591101,5885.50575,1.29,5.95451,3.0,10.4414
18.6771,19.2728,16.0423,41.586,49.4039,52.4144,44.7326,35.0399,45.1225,106.156,15.4502,0.0,0.0,0.0,0.0,58.3707,34.4765,12.9528,59.3721,32.3161,0.959615951,0.582784951,1288.3223,-0.75,9.74656,3.0,35.72875
34.4258,22.1515,18.1296,58.0324,64.771,85.412,40.1077,41.2316,46.7493,29.1232,10.7814,0.0,0.0,0.0,0.0,92.1683,40.5419,17.4079,32.8984,82.1698,0.131749475,0.492040008,219.33799,-1.3,9.36744,120.0,10.4005
0.0,0.0,0.0,0.0,0.0,0.0518525,0.0,0.0410177,0.353337,0.183879,0.0,0.568490837,0.0,0.0,0.0,0.0987069,0.0,0.638654,0.0,0.0,1.54e-05,0.465901136,194.7764,-0.18,7.545308800000003,0.0,15.2423159
97.9472,82.7396,108.978,474.739,293.958,176.66,298.591,200.194,283.047,89.6183,376.547,0.0,0.0,0.0,0.0,143.494,153.66,43.0531,246.511,313.954,0.950092967,0.700975537,40.92143,-0.18,10.8637,3.0,78.7961
6.2279,8.53152,4.06789,21.774,11.3258,10.8738,14.7508,16.9344,10.2209,9.38161,9.17782,0.0,0.0,0.0,0.0,8.76823,7.53177,4.19858,15.8446,24.9822,0.980775509,0.71340996,48.28843,-0.12,6.23823,4.29,10.44753
14.1651,19.1663,15.7469,28.9017,24.8341,19.877,23.6473,24.6437,35.7219,22.8617,22.0362,0.0,0.0,0.0,0.0,22.0543,35.5899,10.3057,28.2748,27.3982,7.55e-06,0.662099898,5.65246,0.01,7.93457,5.0,11.7264
4.24823,3.51901,2.43544,9.08545,12.995,17.4876,10.1568,7.87043,7.37245,11.0987,1.41821,0.0,0.0,0.0,0.0,10.8874,7.86242,3.94681,17.3607,10.9451,0.99728942,0.72829324,193.2261,-0.07,7.42352,4.0,36.1622
0.655457,3.71562,80.9743,32.1461,23.7649,2.62148,125.165,12.7671,2.18874,53.6641,1.39122,0.0,0.0,0.0,0.0,13.8153,0.334189,9.21225,10.3751,5.54586,0.91767122,0.687749088,78.73994,-0.49,7.42744,6.0,14.179
0.0655018,0.0633562,0.0802883,0.688532,0.484887,0.133375,0.121511,0.1668,0.623789,1.03502,3.35335,0.0,0.0,0.0,0.0,0.118549,0.0530708,0.0667661,0.0468536,0.509192,1.76e-07,0.275012761,557.71715,0.44,10.6605,7.0,20.5817
19.72,32.9345,34.3982,54.3851,65.2437,3.43997,21.2156,29.0406,28.9159,4.99712,2.26803,0.0,0.0,0.0,0.0,10.9867,9.8768,33.3669,42.9228,43.2937,0.00459891,0.311588258,54.1178,-0.25,10.2008,3.0,8.28541
0.0,1.54336,2.39416,0.23709,0.0293217,0.0524058,0.0,1.51553,0.0,0.376466,0.0,0.0,0.0,0.0,0.0,0.0,0.219508,0.0,0.0827429,0.0291966,0.00020882,0.123297259,1216.13549,1.13,12.3449,2.0,25.4060519
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4728081891577663,0.28896647094999983,850.1156912,0.3168000000000001,7.868866400000004,3.03,17.415628399999992
15.1929,14.9168,11.691,44.3626,25.2375,69.9659,24.3239,49.1481,46.3734,27.8798,21.8748,0.0,0.0,0.0,0.0,28.7098,29.628,4.93546,5.05346,29.5419,0.975747589,0.72829324,1241.38763,-0.053200000000000004,8.16859,1.0,24.0553
2.56053,44.815,413.917,5.02352,11.4794,6.64668,5.21697,60.9263,0.208868,65.787,0.192922,0.849859053,0.0,0.0,0.0,23.3944,115.075,9.60429,0.0759784,0.146372,0.676823094,0.703249514,1395.13643,0.6,9.39483,8.0,10.3279
3.37037,1.7411,0.301756,1.02605,4.83571,14.0182,1.86637,6.12373,2.32048,15.4478,0.265498,0.0,0.0,0.0,0.0,0.958898,1.41035,0.324816,0.231595,2.84234,6.59e-05,0.342541873,157.09784,-0.16,9.67096,33.0,13.6185
0.818708,1.13276,1.16401,21.7655,0.629832,0.551441,2.11931,5.08961,108.343,2.75543,550.477,0.0,0.0,0.0,0.0,1.26652,0.482076,0.279941,5.88511,0.734994,2.79e-08,0.38156563,5737.9082,0.67,3.84912,15.0,13.150670499999999
0.0268479,0.271797,57.922,0.0112259,0.0504099,0.0183444,0.956798,35.1543,0.0510863,0.0757129,0.0105156,0.0,0.0,0.0,0.0,0.0315933,0.00991523,0.0107737,0.0952376,0.0,0.218649113,0.595059097,794.49974,0.98,8.387992500000001,3.0,27.883385599999986
14.904,17.0234,7.50671,30.1342,30.0827,33.9131,19.9489,19.7585,28.4891,18.2568,8.57808,0.365809094,0.0,0.0,0.0,36.5146,48.8033,18.9225,39.2728,57.063,1.1e-08,0.324783504,20.34527,-0.27,5.61986,6.0,45.38775
0.905794,2.40993,4.99045,15.0977,2.80901,0.941429,52.2598,8.46628,10.669,2.99009,26.3614,0.0,0.0,0.0,0.0,7.81338,0.513289,0.425373,5.47479,0.227905,6.52e-09,0.144167379,673.78365,0.51,7.57376,6.0,5.96191
1.19269,1.32268,1.1915,0.280945,1.6492,2.71706,0.132457,1.25688,1.93898,45.7941,0.0325914,0.0,0.0,0.0,0.0,2.59847,1.32312,27.9304,0.0127445,0.0954758,0.000178042,0.123297259,6637.73489,0.28,8.67443,6.0,12.2508
3.90606,5.11724,5.46392,9.07858,17.4196,15.361,6.62144,8.49649,11.8655,35.2223,1.64031,0.371855935,0.0,0.0,0.0,15.3119,6.74274,2.90389,12.0197,12.3931,0.041804485,0.519549906,2464.41702,-0.363,9.11059,44.0,20.6953
7.98448,7.64268,7.47069,15.2756,19.7788,14.1306,12.948,15.2865,15.0441,35.5128,3.03492,0.0,0.0,0.0,0.0,17.6921,12.8676,6.46825,17.3607,18.2491,1.0,0.800218821,98.86161,-3.49,7.6155,2.0,23.258
0.288311,1.10341,31.1466,0.0987699,0.1558,1.83835,0.0495716,24.744,0.0466347,7.10218,0.0,0.555524165,0.0,0.0,0.0,0.190417,0.133079,0.255405,1.19708,0.0467375,0.012583367,0.589312911,5043.47891,1.43,7.49667,17.0,38.0084
1.75296,95.0667,0.553509,151.229,30.3174,4.42901,6.01478,9.29963,3.004,36.1609,0.600426,0.452024282,0.0,0.0,0.0,6.84149,2.44197,0.863841,1.14267,4.57907,0.730964975,0.484920919,124.93626,-0.38770000000000004,6.44461,0.0,8.75462
0.00827019,0.0126524,0.0233666,0.0247416,0.0159251,0.0385963,0.0273098,174.261,0.0340494,0.833085,0.0153365,0.0,0.0,0.0,0.0,0.109575,0.0259356,0.00631265,0.0286879,0.0156681,4.55e-05,0.313246071,13226.52773,2.0439000000000007,4.97012,11.0,23.736254700000003
131.097,27.0871,1.51294,6.53894,3.65997,5.38729,2.4565,2.06223,7.90914,3.1167,0.448417,0.0,0.0,0.0,0.0,1.63617,2.96911,4.92977,0.393474,1.52029,0.888080621,0.875350475,7.89568,-0.38,5.57472,4.0,7.76047
5.64816,6.42723,9.8281,14.4549,15.1705,6.59667,11.9706,22.6185,32.5129,1.93564,13.4963,0.0,0.0,0.0,0.0,7.31328,4.73242,2.98553,6.8203,10.7224,3.31e-06,0.207913831,756.95877,1.75,10.31083,3.0,22.2993
17.0273,18.1656,12.7413,47.8717,77.5976,111.507,54.8802,23.1433,28.464,41.4088,3.4166,0.438482742,0.0,0.0,0.0,63.5436,19.4933,13.6221,41.6181,79.0761,0.987535198,0.774626613,62.0737,-0.03,6.20132,0.0,15.3347
1.51837,1.26276,0.991448,4.48715,5.05203,3.6759,2.40486,2.53852,0.686418,2.76076,0.102515,0.0,0.0,0.0,0.0,1.47713,1.81497,0.168212,3.11903,5.94435,1.09e-10,0.414402038,746.62671,1.19,7.26509,6.0,4.32829
12.919,10.6018,6.52789,28.922,49.2034,46.3839,25.6411,19.1061,19.7727,35.4145,17.8616,0.0,0.0,0.0,0.0,32.3854,22.6109,20.3784,22.8441,14.1342,0.999077343,0.764716923,158.73637,-2.19,8.02557,12.0,13.0313
8.80844,6.31845,4.99678,31.1278,28.8027,23.7043,23.194,20.7071,35.5487,11.9909,9.9447,0.0,0.0,0.0,0.0,11.6208,10.0597,2.68453,97.8523,27.1552,0.999916718,0.703963399,2649.41599,-1.23,7.87098,7.0,7.44069
12.3295,13.4781,10.3348,27.5711,44.753,59.5418,31.7349,35.2127,46.0198,63.1664,8.46624,0.0,0.0,0.0,0.0,43.831,24.6513,12.2578,35.0427,35.5763,0.996800144,0.543296456,43.91183,-0.96,7.25904,11.0,24.6838
6.04579,7.27437,4.26849,15.2171,17.6764,16.7535,18.3223,14.0555,11.0858,19.4612,5.04783,0.0,0.0,0.0,0.0,16.6728,10.5756,6.44057,13.5761,16.1445,0.990815417,0.764716923,647.96778,-2.02,8.1593,12.0,21.1481
4.69033,1.18898,0.051254,5.35382,24.9081,2.7921,2.40696,2.40929,0.139824,1.46317,0.0388592,0.0,0.0,0.0,0.0,4.14016,0.764964,6.82384,0.0190827,13.202,0.951349395,0.707306206,118.1789,-0.27,6.29099,1.0,35.5007
111.553,34.5816,2.91158,86.121,128.405,17.5849,11.4417,17.0857,86.1123,14.927,0.117959,0.0,0.0,0.0,0.0,20.204,11.3781,12.4801,0.134049,16.1111,2.07e-05,0.481238008,854.26648,0.97,8.99816,11.0,16.9837
0.139915,0.735026,31.2622,0.415844,0.222366,0.325157,0.0901757,3.64601,0.203679,0.991587,0.0528974,0.0,0.0,0.0,0.0,0.877711,0.111253,7.47651,0.527172,0.0140655,0.000277583,0.207279682,445.2511,0.42750000000000016,4.28665,5.83,19.011167749999995
12.387,16.5689,7.64416,22.3855,34.1138,40.5943,22.4469,23.8719,27.6163,39.5029,6.00035,0.0,0.0,0.0,0.0,38.9352,16.0702,14.6873,18.5748,14.5041,0.999976734,0.332020491,3553.47984,-0.18,7.28003,2.0,13.0008
11.1984,18.6678,1.45677,8.21885,28.8587,17.9115,5.06503,7.70375,8.57535,2.5177,0.0535397,0.0,0.0,0.0,0.0,32.1275,11.2756,14.9878,0.0556976,5.62556,0.998762678,0.75617367,2596.27063,-1.8,9.52833,14.0,12.521791800000003
12.6193,8.62516,1.29855,26.2689,42.7728,139.792,17.5827,18.5382,12.1273,43.8719,0.096364,0.0,0.0,0.0,0.0,26.1243,32.0764,5.2207,5.84696,41.3026,0.985383664,0.741949439,4496.21287,0.25,9.38327,0.0,16.3721
45.0217,26.2194,61.2419,125.071,148.587,162.936,90.347,34.0825,31.4497,42.1083,172.798,0.0,0.0,0.0,0.0,42.1395,35.084,7.09959,10.318,116.801,0.948599643,0.653748095,75.34728,-0.03,9.94905,4.0,30.5787
0.273347,0.0212368,0.0177958,0.413779,0.370873,0.0507813,79.2991,0.803462,0.358037,0.25881,0.174005,0.0,0.0,0.0,0.0,0.412068,0.0398151,1.29448,0.291636,0.083642,0.000898829,0.169639766,465.33653,0.13,7.26856,0.0,8.27956
